,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_cls__init,param_cls__max_iter,param_cls__n_clusters,param_cls__n_init,param_cls__n_jobs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24,96.14230408668519,2.9203879029124287,0.17378931045532225,0.01730910907771645,k-means++,10,8,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 8, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.14083333333333334,0.0575,0.075,0.08583333333333333,0.07166666666666667,0.08616666666666667,0.02879332484371257,96,0.14375,0.06145833333333333,0.078125,0.06979166666666667,0.07625,0.085875,0.02951970857655008
25,94.89929871559143,1.5089051418746664,0.17580432891845704,0.006665035551788227,k-means++,10,9,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 9, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.051666666666666666,0.15,0.05000000000000001,0.0775,0.175,0.10083333333333333,0.051891981825497646,81,0.06416666666666666,0.16958333333333334,0.051875,0.060833333333333336,0.20104166666666667,0.10950000000000001,0.06282368957823332
26,97.37564868927002,1.678980702343881,0.17319226264953613,0.014615510518966814,k-means++,10,10,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 10, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.12583333333333332,0.15,0.043333333333333335,0.1025,0.17333333333333334,0.119,0.044626225473369356,65,0.11791666666666666,0.17145833333333332,0.04604166666666667,0.07958333333333334,0.20041666666666666,0.12308333333333332,0.056876968830391554
27,99.26446447372436,1.6515905342094948,0.18380126953125,0.008996035074527961,k-means++,10,11,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 11, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.13083333333333333,0.061666666666666675,0.03916666666666667,0.1375,0.15083333333333335,0.104,0.044790872085975535,74,0.11958333333333333,0.05374999999999999,0.04020833333333333,0.14541666666666667,0.1725,0.10629166666666667,0.05141713938194366
28,99.64913992881775,1.36870800250998,0.1731194019317627,0.006997197534582479,k-means++,10,12,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 12, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.14333333333333334,0.13916666666666666,0.1325,0.04,0.12333333333333335,0.11566666666666667,0.03843248047622682,69,0.13833333333333334,0.15479166666666666,0.12541666666666668,0.0425,0.14541666666666667,0.12129166666666666,0.040545841682936824
29,98.8525981426239,3.870891006080587,0.17972407341003419,0.017375884748600943,k-means++,10,13,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 13, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.1375,0.14166666666666666,0.085,0.08416666666666667,0.03666666666666667,0.097,0.03894654456217308,83,0.13416666666666666,0.16395833333333334,0.08625,0.07833333333333334,0.050833333333333335,0.10270833333333332,0.04073627921698845
30,95.9326723575592,3.0806324973041126,0.17540831565856935,0.008354795116725563,k-means++,10,14,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 14, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.1375,0.051666666666666666,0.06416666666666666,0.04,0.12333333333333335,0.08333333333333333,0.03945109490101497,98,0.13333333333333333,0.05625,0.06541666666666666,0.041875,0.14291666666666666,0.08795833333333333,0.041752910743510514
31,100.04372162818909,4.294141233096502,0.1734689712524414,0.006565914598721934,k-means++,10,15,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 15, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.11083333333333334,0.03333333333333333,0.06583333333333333,0.035,0.17,0.083,0.0517864203564345,100,0.10791666666666666,0.03770833333333334,0.065,0.04020833333333333,0.16145833333333334,0.08245833333333334,0.04686479518548841
32,104.56072630882264,3.0949679107988,0.18178291320800782,0.007628319124186898,k-means++,10,16,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 16, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.12583333333333332,0.0325,0.050833333333333335,0.03166666666666667,0.16833333333333333,0.08183333333333333,0.05537097113510331,103,0.14895833333333333,0.03770833333333334,0.06645833333333333,0.034375,0.16041666666666668,0.08958333333333332,0.05443618843298189
33,105.46494941711425,2.0020828824454338,0.1779168128967285,0.0065553092503828824,k-means++,10,17,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 17, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.10916666666666666,0.014166666666666666,0.028333333333333332,0.03,0.0625,0.04883333333333333,0.03406937366935621,153,0.10770833333333334,0.016458333333333332,0.026874999999999996,0.03395833333333333,0.06479166666666666,0.04995833333333334,0.03306412120578908
34,104.82452125549317,3.283267769554239,0.1807680606842041,0.01039344449658705,k-means++,10,18,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 18, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.02,0.015,0.028333333333333332,0.030833333333333338,0.03,0.024833333333333332,0.006244997998398399,180,0.030208333333333334,0.016666666666666666,0.026666666666666672,0.026666666666666672,0.037083333333333336,0.027458333333333335,0.006601767440112787
35,105.39073882102966,2.4575616441986847,0.17824597358703614,0.010216162564915383,k-means++,10,19,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 10, 'cls__n_clusters': 19, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.11416666666666667,0.043333333333333335,0.025000000000000005,0.058333333333333334,0.0175,0.051666666666666666,0.03434708462478616,150,0.10479166666666667,0.043125,0.023958333333333335,0.059166666666666666,0.02229166666666667,0.05066666666666667,0.030255968189947434
36,200.1690990447998,16.985002541931255,0.17240242958068847,0.0039734415351666275,k-means++,100,2,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 2, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.4816666666666667,0.4766666666666667,0.48083333333333333,0.4816666666666667,0.49666666666666665,0.4835,0.006839428176227716,10,0.47979166666666667,0.48375,0.47791666666666666,0.47854166666666664,0.4791666666666667,0.4798333333333333,0.002055649397257344
37,246.4522919178009,25.152902372509775,0.16969938278198243,0.008929979800087895,k-means++,100,3,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 3, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.3616666666666667,0.37583333333333335,0.17,0.38,0.17916666666666667,0.29333333333333333,0.09719253515002522,21,0.36250000000000004,0.3514583333333333,0.17270833333333332,0.38645833333333335,0.14979166666666666,0.2845833333333333,0.10159389472032485
38,236.5606861114502,17.91229468954944,0.17272624969482422,0.005549170101911658,k-means++,100,4,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 4, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.2875,0.305,0.2975,0.38166666666666665,0.10000000000000002,0.2743333333333333,0.09334136870172362,25,0.296875,0.320625,0.2914583333333333,0.39666666666666667,0.085625,0.27825,0.10338654543884218
39,254.55908284187316,11.500402828702041,0.1726327896118164,0.008699136409358257,k-means++,100,5,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 5, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.23333333333333334,0.24416666666666667,0.26166666666666666,0.2658333333333333,0.2683333333333333,0.25466666666666665,0.013607595917966788,28,0.2735416666666667,0.26375,0.2575,0.28541666666666665,0.26458333333333334,0.26895833333333335,0.009689627902499085
40,249.57150564193725,12.613898320119203,0.17895035743713378,0.0068351623036280755,k-means++,100,6,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 6, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.2608333333333333,0.07083333333333333,0.055,0.32916666666666666,0.075,0.15816666666666668,0.11399000930880838,48,0.2602083333333333,0.06208333333333333,0.07166666666666667,0.3435416666666667,0.07895833333333334,0.16329166666666667,0.11630415405306897
41,248.23794822692872,8.969928818453525,0.1773458480834961,0.00870184107244649,k-means++,100,7,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 7, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.0825,0.06416666666666666,0.08,0.059166666666666666,0.22416666666666665,0.102,0.0617332973362026,79,0.06645833333333333,0.05645833333333333,0.08541666666666667,0.06666666666666667,0.225625,0.10012499999999999,0.06344488531175875
42,247.06526589393616,29.210176202104673,0.17380867004394532,0.014033190036593441,k-means++,100,8,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 8, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.07666666666666666,0.051666666666666666,0.07583333333333334,0.13,0.1275,0.09233333333333334,0.03107070789166042,87,0.065,0.05583333333333333,0.07895833333333334,0.1225,0.12041666666666667,0.08854166666666666,0.02787496885897613
43,230.60268964767457,15.661268297331567,0.17088556289672852,0.008060508771629785,k-means++,100,9,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 9, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.07916666666666666,0.051666666666666666,0.04833333333333333,0.07916666666666666,0.06583333333333333,0.06483333333333334,0.013095800853708792,129,0.076875,0.05645833333333333,0.06125,0.07520833333333334,0.06854166666666667,0.06766666666666667,0.007864300491602685
44,241.23831400871276,19.150615624005233,0.17244534492492675,0.006819826868700213,k-means++,100,10,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 10, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.06333333333333334,0.049166666666666664,0.043333333333333335,0.08,0.08583333333333333,0.06433333333333334,0.016611575615950596,131,0.06458333333333334,0.053125,0.05708333333333333,0.07979166666666666,0.09,0.06891666666666667,0.013935242094137518
45,261.40084261894225,18.143084995188143,0.17960586547851562,0.012723164847488503,k-means++,100,11,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 11, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.0625,0.04833333333333333,0.055,0.0475,0.08416666666666667,0.0595,0.013463943619080473,141,0.05520833333333333,0.05249999999999999,0.05979166666666667,0.05708333333333333,0.0875,0.062416666666666655,0.012765649437281111
46,248.95857319831848,7.7856696338188,0.17637028694152831,0.005510115358502685,k-means++,100,12,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 12, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.07083333333333333,0.0475,0.058333333333333334,0.04666666666666667,0.1025,0.06516666666666666,0.020624957912414966,128,0.06208333333333333,0.051458333333333335,0.06666666666666667,0.051458333333333335,0.08416666666666667,0.06316666666666666,0.012071402155507867
47,265.1208249092102,19.615688583066905,0.17774767875671388,0.007365672028775816,k-means++,100,13,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 13, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.06916666666666667,0.0475,0.10916666666666666,0.04666666666666667,0.09916666666666667,0.07433333333333333,0.025854292572887086,110,0.06145833333333333,0.051875,0.1025,0.04979166666666666,0.08270833333333333,0.06966666666666667,0.020134788854671962
48,235.81632342338563,12.072057096950743,0.17000212669372558,0.010459847421648367,k-means++,100,14,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 14, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.06416666666666666,0.03333333333333333,0.055,0.03916666666666667,0.10916666666666666,0.06016666666666667,0.026850408645762623,139,0.06583333333333333,0.0325,0.057708333333333334,0.034375,0.10395833333333333,0.058875,0.025992987836465947
49,255.3972475528717,17.31538349452618,0.1747196674346924,0.009560479927674486,k-means++,100,15,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 15, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.12833333333333333,0.016666666666666666,0.03916666666666667,0.1225,0.10916666666666666,0.08316666666666667,0.04608988802088564,99,0.10958333333333334,0.023541666666666666,0.03375,0.131875,0.10041666666666667,0.07983333333333333,0.04314973123387393
50,250.79041028022766,21.87831964026157,0.17629737854003907,0.005693560103313828,k-means++,100,16,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 16, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.06,0.058333333333333334,0.03833333333333333,0.03333333333333333,0.07833333333333334,0.05366666666666667,0.01624123695343978,147,0.05645833333333333,0.0575,0.033541666666666664,0.028125,0.06416666666666666,0.04795833333333334,0.014333212208790542
51,266.6591300487518,43.59523580220207,0.17716212272644044,0.011963880614525486,k-means++,100,17,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 17, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.056666666666666664,0.03166666666666667,0.025833333333333333,0.016666666666666666,0.03666666666666667,0.0335,0.01335830993967592,178,0.051041666666666666,0.03333333333333333,0.022916666666666665,0.021666666666666667,0.04,0.03379166666666667,0.010969022036829193
52,249.44950838088988,22.544300220743132,0.17712726593017578,0.006458719329456787,k-means++,100,18,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 18, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.05416666666666667,0.0325,0.025833333333333333,0.015,0.04,0.0335,0.013201430898875235,178,0.04979166666666666,0.03333333333333333,0.0225,0.024583333333333332,0.033125,0.03266666666666666,0.009618955533505471
53,261.684176158905,13.130296983868309,0.17686061859130858,0.004474062893085908,k-means++,100,19,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 100, 'cls__n_clusters': 19, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.053333333333333344,0.015833333333333335,0.0275,0.09833333333333333,0.12416666666666666,0.06383333333333334,0.04138773301890844,133,0.050208333333333334,0.020416666666666666,0.023333333333333334,0.094375,0.12895833333333334,0.06345833333333332,0.04215270684599561
54,191.456210565567,12.91916424104488,0.1621957778930664,0.007210149068899811,k-means++,1000,2,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 1000, 'cls__n_clusters': 2, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.485,0.4766666666666667,0.48,0.4816666666666667,0.5083333333333333,0.48633333333333334,0.011323525167642005,9,0.480625,0.485625,0.47875,0.48104166666666665,0.520625,0.48933333333333334,0.01580831356526615
55,228.56854581832886,27.80744768997055,0.16039304733276366,0.004894871710706703,k-means++,1000,3,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 1000, 'cls__n_clusters': 3, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.1675,0.37916666666666665,0.17083333333333334,0.3725,0.3458333333333333,0.2871666666666667,0.09699599075334105,23,0.15645833333333334,0.3620833333333333,0.174375,0.38416666666666666,0.37625,0.2906666666666667,0.1026671570605171
56,230.6845715045929,7.835378871944542,0.16837944984436035,0.0156374837573819,k-means++,1000,4,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 1000, 'cls__n_clusters': 4, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.2608333333333333,0.2758333333333333,0.22083333333333333,0.38416666666666666,0.2791666666666667,0.2841666666666667,0.05412947441089744,24,0.298125,0.29270833333333335,0.20833333333333334,0.3943749999999999,0.30375,0.29945833333333327,0.05895540334297892
57,250.83309063911437,29.49413356099482,0.1654991626739502,0.009321486068248773,k-means++,1000,5,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 1000, 'cls__n_clusters': 5, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.245,0.26416666666666666,0.16166666666666665,0.09583333333333334,0.35583333333333333,0.2245,0.08915747616187637,35,0.27125,0.275625,0.16229166666666667,0.091875,0.359375,0.23208333333333336,0.09398119640533302
58,246.41610398292542,12.149002212712567,0.17571115493774414,0.00823398119507941,k-means++,1000,6,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 1000, 'cls__n_clusters': 6, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.31333333333333335,0.22083333333333333,0.275,0.14583333333333334,0.18249999999999997,0.2275,0.060601155104502764,34,0.30333333333333334,0.239375,0.2658333333333333,0.14708333333333334,0.164375,0.22400000000000003,0.059584411412158235
59,260.43500008583067,16.028132476911,0.1721982479095459,0.007394716275295957,k-means++,1000,7,20,4,"{'cls__init': 'k-means++', 'cls__max_iter': 1000, 'cls__n_clusters': 7, 'cls__n_init': 20, 'cls__n_jobs': 4}",0.22,0.07,0.09416666666666666,0.05583333333333333,0.22333333333333333,0.13266666666666665,0.07370247998239648,59,0.22895833333333335,0.08083333333333333,0.0825,0.06229166666666667,0.2175,0.13441666666666668,0.07295134889469526
